D,T,O,H,L,C,V
2016/1/5,1409,2380.25,2380.25,2377.96,2377.96,45328
2016/1/5,1410,2378.29,2378.29,2371.89,2371.89,67651
2016/1/5,1411,2371.24,2371.24,2361.56,2361.56,99425
2016/1/5,1412,2360.62,2360.62,2349.2,2349.2,123065
2016/1/5,1413,2348.37,2348.37,2340.32,2340.32,123925
2016/1/5,1414,2340.32,2340.32,2335.41,2335.41,117584
2016/1/5,1415,2335.21,2335.38,2333.6,2333.97,110963
2016/1/5,1416,2334.36,2341.02,2334.36,2341.02,90481
2016/1/5,1417,2341.44,2349.44,2341.44,2349.44,69241
2016/1/5,1418,2349.87,2357.16,2349.87,2357.16,59087
2016/1/5,1419,2357.7,2361.47,2357.7,2361.47,56858
2016/1/5,1420,2361.88,2362.16,2359.5,2359.5,45175
2016/1/5,1421,2359.26,2359.26,2355.67,2355.84,41727
2016/1/5,1422,2355.16,2355.16,2351.12,2351.12,42090
2016/1/5,1423,2351.14,2352,2350.54,2352,44634
2016/1/5,1424,2352.02,2356.23,2351.64,2356.23,47736
2016/1/5,1425,2356.28,2367.45,2356.28,2367.17,52673
2016/1/5,1426,2367.65,2378.34,2367.65,2378.34,50995
2016/1/5,1427,2379.66,2386.38,2379.66,2386.38,53567
2016/1/5,1428,2386.38,2389.08,2386.38,2388.97,46383
2016/1/5,1429,2388.78,2389.1,2386.67,2386.67,48256
2016/1/5,1430,2385.87,2385.91,2382.5,2382.52,37113
2016/1/5,1431,2382.59,2382.59,2380.03,2380.22,33302
2016/1/5,1432,2380.16,2380.28,2379.45,2379.45,32537
2016/1/5,1433,2379.55,2379.78,2379.14,2379.76,29907
2016/1/5,1434,2379.91,2381.87,2379.75,2381.77,37225
2016/1/5,1435,2381.58,2384.49,2381.37,2384.49,33356
2016/1/5,1436,2384.96,2392.7,2384.96,2392.7,46781
2016/1/5,1437,2392.99,2402.37,2392.99,2402.37,51507
2016/1/5,1438,2403.36,2411.76,2403.36,2411.76,61847
2016/1/5,1439,2412.74,2418.87,2412.74,2418.87,73954
2016/1/5,1440,2419.58,2423.65,2419.58,2423.45,68272
2016/1/5,1441,2423.45,2424.8,2423.27,2423.27,65705
2016/1/5,1442,2423.01,2423.39,2418.71,2418.71,65183
2016/1/5,1443,2417.54,2417.62,2412.64,2412.64,47080
2016/1/5,1444,2412.41,2412.41,2408.39,2408.39,44308
2016/1/5,1445,2408.13,2409.23,2408.13,2409.23,40213
2016/1/5,1446,2409.28,2412.09,2409.22,2412.09,43017
2016/1/5,1447,2412.37,2417.7,2412.37,2417.7,43924
2016/1/5,1448,2417.73,2419.51,2417.73,2419.46,51055
2016/1/5,1449,2419.49,2420.22,2419.49,2419.72,51814
2016/1/5,1450,2419.63,2420.22,2419.33,2419.5,40810
2016/1/5,1451,2419.5,2419.7,2418.67,2418.89,48435
2016/1/5,1452,2418.89,2418.89,2416.16,2416.39,48041
2016/1/5,1453,2416.39,2416.39,2414.18,2414.18,50968
2016/1/5,1454,2414.11,2414.39,2413.06,2413.06,50137
2016/1/5,1455,2413.06,2413.53,2412.84,2413.47,50846
2016/1/5,1456,2413.83,2414.54,2413.51,2414.54,62359
2016/1/5,1457,2414.33,2415.51,2414.33,2415.44,61925
2016/1/5,1458,2415.27,2415.56,2415.27,2415.56,6288
2016/1/5,1459,2415.56,2415.56,2415.56,2415.56,0
2016/1/5,1500,2416.72,2416.72,2416.72,2416.72,100001
2016/1/6,931,2433.35,2446.59,2433.35,2446.49,185189
2016/1/6,932,2446.66,2446.66,2443.11,2443.11,119651
2016/1/6,933,2442.79,2442.79,2438.89,2438.89,102720
2016/1/6,934,2438.99,2439.4,2437.06,2437.35,82355
2016/1/6,935,2437.38,2444.73,2437.38,2444.66,88411
2016/1/6,936,2445.73,2451.44,2445.73,2451.44,82272
2016/1/6,937,2451.49,2455.54,2451.49,2455.33,86835
2016/1/6,938,2455.41,2456.56,2455.18,2455.95,101990
2016/1/6,939,2456.65,2456.82,2452.58,2452.58,103772
2016/1/6,940,2452.85,2452.85,2449.83,2449.83,102186
2016/1/6,941,2449.21,2449.45,2448.54,2448.75,78534
2016/1/6,942,2448.92,2449.86,2448.07,2449.58,69291
2016/1/6,943,2449.78,2450.76,2449.78,2450.67,75780
2016/1/6,944,2450.33,2450.65,2447.25,2447.25,83832
2016/1/6,945,2447.15,2447.15,2441.62,2441.62,93508
2016/1/6,946,2441.19,2441.19,2437.37,2437.37,65776
2016/1/6,947,2437.62,2438.27,2437.16,2438.27,69165
2016/1/6,948,2437.87,2441.16,2437.72,2440.97,57381
2016/1/6,949,2442.2,2443.09,2441.82,2442.82,58248
2016/1/6,950,2443.08,2445.01,2442.96,2445.01,51642
2016/1/6,951,2445.19,2445.57,2444.83,2445.29,49546
2016/1/6,952,2445.28,2445.43,2443.92,2443.92,52357
2016/1/6,953,2443.9,2444.06,2441.89,2441.89,53364
2016/1/6,954,2442.01,2442.01,2441.21,2441.43,51462
2016/1/6,955,2441.08,2444.41,2440.81,2444.41,52458
2016/1/6,956,2443.8,2447.57,2443.78,2447.57,59667
2016/1/6,957,2447.84,2450.79,2447.84,2450.79,60837
2016/1/6,958,2450.94,2451.54,2450.74,2450.97,58043
2016/1/6,959,2450.69,2450.89,2447.95,2448.42,62642
2016/1/6,1000,2448.77,2449.25,2448.38,2448.44,50727
2016/1/6,1001,2448.29,2448.29,2445.82,2446.37,47425
2016/1/6,1002,2446.68,2446.68,2443.87,2443.87,43336
2016/1/6,1003,2443.83,2444.33,2443.66,2443.8,41588
2016/1/6,1004,2443.73,2445.02,2443.55,2445.02,39050
2016/1/6,1005,2444.81,2444.81,2443.49,2443.49,36853
2016/1/6,1006,2443.38,2443.55,2442.77,2442.77,43636
2016/1/6,1007,2442.77,2442.77,2439.4,2439.58,46703
2016/1/6,1008,2439.18,2439.18,2434.95,2434.95,63696
2016/1/6,1009,2434.95,2434.95,2431.53,2431.82,63448
2016/1/6,1010,2431.88,2431.88,2430.93,2431.07,56830
2016/1/6,1011,2431.41,2432.45,2431.09,2432.45,48060
2016/1/6,1012,2432.36,2433.95,2432.36,2433.41,39839
2016/1/6,1013,2433.93,2435.3,2433.83,2434.65,40042
2016/1/6,1014,2434.69,2435.34,2434.33,2434.33,39251
2016/1/6,1015,2434.33,2434.33,2432.01,2432.01,38450
2016/1/6,1016,2431.98,2431.98,2430.68,2431.27,46168
2016/1/6,1017,2431.37,2431.83,2430.88,2431.39,44618
2016/1/6,1018,2431.36,2432.73,2431.36,2432.15,39600
2016/1/6,1019,2432.09,2432.76,2432.09,2432.26,39519
2016/1/6,1020,2431.93,2433.62,2431.93,2433.36,35198
2016/1/6,1021,2433.62,2433.91,2433.06,2433.06,37843
2016/1/6,1022,2433.06,2433.1,2432.03,2432.03,35038
2016/1/6,1023,2432,2432,2429.32,2429.32,43990
2016/1/6,1024,2429.32,2429.38,2428.47,2428.73,42270
2016/1/6,1025,2428.25,2428.62,2427.62,2428.03,44693
2016/1/6,1026,2427.58,2427.68,2426.73,2427.23,44054
2016/1/6,1027,2426.74,2426.74,2424.49,2424.75,48955
2016/1/6,1028,2424.44,2424.44,2420.09,2420.14,60608
2016/1/6,1029,2419.63,2419.63,2416.58,2416.69,66581
2016/1/6,1030,2416.15,2416.15,2413.75,2414.02,62235
2016/1/6,1031,2413.2,2413.2,2412.16,2412.67,63799
2016/1/6,1032,2412.63,2414.02,2411.94,2413.39,51118
2016/1/6,1033,2414.51,2415.74,2413.81,2415.6,51396
2016/1/6,1034,2415.71,2416.16,2415.53,2416.09,39498
2016/1/6,1035,2415.7,2417.06,2415.7,2416.29,36785
2016/1/6,1036,2416.21,2416.59,2415.47,2415.49,36452
2016/1/6,1037,2415.49,2415.5,2411.26,2411.52,43053
2016/1/6,1038,2409.84,2409.84,2403.23,2403.23,72771
2016/1/6,1039,2403.08,2403.08,2395.48,2395.48,76117
2016/1/6,1040,2394.93,2394.93,2392.27,2392.27,80735
2016/1/6,1041,2391.55,2392.36,2390.8,2392.05,69586
2016/1/6,1042,2392.05,2397.13,2392.05,2396.21,62805
2016/1/6,1043,2397.13,2402.17,2397.13,2402.17,40810
2016/1/6,1044,2401.62,2402.51,2401.22,2402.12,37270
2016/1/6,1045,2402.14,2402.14,2399.41,2399.43,38225
2016/1/6,1046,2398.92,2398.92,2395.72,2396,41024
2016/1/6,1047,2395.28,2396.22,2395.12,2396.22,35861
2016/1/6,1048,2395.75,2398.7,2395.61,2398.5,40975
2016/1/6,1049,2398.3,2401.18,2398.3,2400.52,39818
2016/1/6,1050,2400.52,2402.6,2400.38,2402.48,29424
2016/1/6,1051,2402.21,2403.82,2402.21,2403.82,25445
2016/1/6,1052,2403.74,2403.74,2401.57,2402.69,28392
2016/1/6,1053,2400.66,2401.15,2398.5,2399.32,30934
2016/1/6,1054,2399.07,2399.07,2396.43,2396.68,30562
2016/1/6,1055,2396.11,2396.18,2394.55,2394.55,30930
2016/1/6,1056,2394.38,2394.38,2392.87,2393.11,32138
2016/1/6,1057,2392.97,2392.97,2391.53,2391.89,36280
2016/1/6,1058,2391.75,2391.75,2389.2,2389.2,33918
2016/1/6,1059,2389.2,2389.7,2388.69,2389.55,36346
2016/1/6,1100,2389.07,2394.74,2389.07,2394.74,41063
2016/1/6,1101,2394.41,2397.2,2393.05,2396.81,32003
2016/1/6,1102,2397.12,2399.17,2397.12,2398.92,29987
2016/1/6,1103,2399.03,2401.01,2399.03,2401.01,26327
2016/1/6,1104,2400.54,2403.89,2400.54,2403.73,30413
2016/1/6,1105,2403.39,2405.07,2403.39,2404.95,29528
2016/1/6,1106,2405.88,2406.43,2405.39,2405.5,32986
2016/1/6,1107,2405.56,2405.75,2403.83,2404.7,27101
2016/1/6,1108,2404.86,2407.9,2404.66,2407.73,27692
2016/1/6,1109,2407.59,2411.17,2407.59,2411.17,30398
2016/1/6,1110,2411.32,2412.32,2410.85,2411.41,29486
2016/1/6,1111,2411.51,2411.89,2411.11,2411.18,28327
2016/1/6,1112,2411.42,2411.42,2410.03,2410.03,24968
2016/1/6,1113,2409.41,2409.54,2407.92,2408,24630
2016/1/6,1114,2408.36,2410.36,2408.2,2409.4,23270
2016/1/6,1115,2409.14,2414.46,2409.14,2414.46,31150
2016/1/6,1116,2413.7,2417.24,2413.7,2417.24,32442
2016/1/6,1117,2416.79,2419.56,2416.79,2419.2,34944
2016/1/6,1118,2419.21,2421.02,2419.12,2420.49,34840
2016/1/6,1119,2420.94,2421.62,2420.54,2421.62,28484
2016/1/6,1120,2421.18,2421.5,2420.41,2420.49,27516
2016/1/6,1121,2420.46,2420.46,2418.74,2418.74,23861
2016/1/6,1122,2418.18,2418.77,2417.5,2417.5,21687
2016/1/6,1123,2417.49,2417.71,2416.25,2416.25,18832
2016/1/6,1124,2416.24,2416.24,2415.1,2415.31,18407
2016/1/6,1125,2414.86,2415,2414.18,2414.45,17814
2016/1/6,1126,2414.26,2414.64,2413.97,2414.27,17831
2016/1/6,1127,2414.35,2414.35,2412.37,2412.37,17938
2016/1/6,1128,2412.4,2412.69,2411.82,2412.69,18090
2016/1/6,1129,2412.53,2412.64,2411.97,2412.37,15225
2016/1/6,1300,2411.82,2415,2411.82,2414.67,60596
2016/1/6,1301,2414.67,2414.67,2414.67,2414.67,0
2016/1/6,1302,2414.48,2414.57,2413.49,2413.73,18404
2016/1/6,1303,2413.39,2413.47,2409.71,2409.71,25802
2016/1/6,1304,2409.67,2409.67,2407.69,2407.69,22775
2016/1/6,1305,2407.55,2407.55,2406.04,2406.04,17418
2016/1/6,1306,2405.99,2406.2,2405.61,2405.69,16440
2016/1/6,1307,2405.87,2407.5,2405.69,2407.2,20515
2016/1/6,1308,2406.88,2407.3,2406.64,2406.64,18346
2016/1/6,1309,2406.64,2407.29,2406.5,2407.29,18887
2016/1/6,1310,2407.06,2407.58,2406.77,2406.98,19077
2016/1/6,1311,2406.98,2408.17,2406.98,2407.62,18019
2016/1/6,1312,2407.41,2407.41,2405.28,2405.99,20472
2016/1/6,1313,2405.98,2406.14,2404.01,2404.01,24367
2016/1/6,1314,2403.62,2403.7,2401.91,2401.91,21616
2016/1/6,1315,2401.76,2401.76,2400.73,2400.98,25111
2016/1/6,1316,2400.73,2401.18,2400.52,2401.18,23201
2016/1/6,1317,2401.22,2403.94,2401.18,2403.94,23701
2016/1/6,1318,2403.94,2409.33,2403.94,2408.57,26586
2016/1/6,1319,2409.01,2411.54,2408.83,2411.54,28102
2016/1/6,1320,2411.39,2413.37,2411.26,2413.37,27894
2016/1/6,1321,2413.64,2413.88,2413.2,2413.59,24431
2016/1/6,1322,2413.79,2414.65,2413.79,2414.52,28218
2016/1/6,1323,2414.35,2415.41,2414.28,2414.87,28778
2016/1/6,1324,2414.86,2415.35,2414.58,2415.02,24112
2016/1/6,1325,2415.24,2420.09,2415.24,2420.09,36738
2016/1/6,1326,2420.1,2424.74,2420.1,2424.74,45037
2016/1/6,1327,2425.25,2429.53,2425.25,2429.32,48311
2016/1/6,1328,2429.42,2430.44,2427.85,2427.85,49770
2016/1/6,1329,2427.85,2428.73,2427.3,2427.43,41551
2016/1/6,1330,2427.43,2427.43,2424.24,2424.24,33339
2016/1/6,1331,2424.24,2424.44,2422.41,2422.61,30605
2016/1/6,1332,2422.61,2422.91,2422.02,2422.44,33976
2016/1/6,1333,2422.36,2424.93,2422.31,2424.93,34138
2016/1/6,1334,2425.04,2427.79,2424.78,2427.79,33228
2016/1/6,1335,2427.79,2430.74,2427.72,2430.74,40444
2016/1/6,1336,2430.74,2438.55,2430.68,2438.55,82514
2016/1/6,1337,2438.55,2442.72,2438.21,2442.66,62575
2016/1/6,1338,2442.66,2444.41,2442.04,2442.04,63939
2016/1/6,1339,2442.08,2442.73,2440.61,2440.7,51766
2016/1/6,1340,2440.26,2440.26,2438.16,2438.16,45587
2016/1/6,1341,2438.41,2438.41,2437.43,2437.57,34341
2016/1/6,1342,2437.87,2437.87,2436.93,2437.31,31602
2016/1/6,1343,2437.66,2437.66,2437.12,2437.21,30809
2016/1/6,1344,2437.07,2437.3,2436.72,2436.72,34131
2016/1/6,1345,2436.64,2439.47,2436.64,2439.22,37163
2016/1/6,1346,2439.22,2441.8,2439.17,2441.71,46484
2016/1/6,1347,2441.7,2443.72,2441.7,2443.47,45646
2016/1/6,1348,2443.63,2443.96,2443.51,2443.58,42239
2016/1/6,1349,2443.4,2444.01,2443.4,2443.57,45156
2016/1/6,1350,2443.27,2443.27,2439.93,2439.93,44576
2016/1/6,1351,2439.81,2439.81,2437.8,2437.8,38667
2016/1/6,1352,2437.64,2437.64,2434.97,2434.97,32909
2016/1/6,1353,2435.05,2435.11,2433.74,2433.89,28121
2016/1/6,1354,2433.14,2434.1,2433.14,2434.1,25825
2016/1/6,1355,2434.25,2436.08,2433.98,2436.08,38260
2016/1/6,1356,2435.88,2436.19,2434.88,2435.11,30590
2016/1/6,1357,2434.52,2434.65,2432.59,2432.59,32194
2016/1/6,1358,2432.58,2432.58,2429.73,2429.73,32129
2016/1/6,1359,2429.62,2429.74,2428.28,2428.68,34108
2016/1/6,1400,2428.49,2432.71,2428.49,2432.71,49441
2016/1/6,1401,2433.38,2438.89,2433.38,2438.89,52214
2016/1/6,1402,2438.81,2444.46,2438.81,2444.46,55558
2016/1/6,1403,2444.71,2445.75,2444.71,2445.24,44367
2016/1/6,1404,2445.67,2447.07,2445.33,2446.86,41605
2016/1/6,1405,2446.69,2447.48,2446.28,2447.22,37402
2016/1/6,1406,2447.42,2447.42,2445.52,2445.7,36238
2016/1/6,1407,2445.24,2445.24,2443.03,2443.03,30230
2016/1/6,1408,2442.84,2443.2,2442.33,2443.1,25290
2016/1/6,1409,2442.84,2444.35,2442.84,2444.35,28335
2016/1/6,1410,2444.33,2447.51,2444.33,2447.51,38384
2016/1/6,1411,2447.73,2449.4,2447.73,2449.27,47476
2016/1/6,1412,2448.73,2449.04,2446.46,2446.46,41791
2016/1/6,1413,2446.34,2446.43,2444.66,2444.66,36027
2016/1/6,1414,2444.69,2444.69,2443.19,2443.19,27754
2016/1/6,1415,2443.42,2444.86,2443.35,2443.92,28313
2016/1/6,1416,2443.76,2444.81,2443.76,2444.58,27479
2016/1/6,1417,2444.82,2446.4,2444.78,2446.4,29453
2016/1/6,1418,2446.27,2447.76,2446.27,2447.76,32377
2016/1/6,1419,2447.97,2448.54,2447.9,2448.54,35285
2016/1/6,1420,2448.29,2448.29,2447.68,2447.99,34143
2016/1/6,1421,2447.52,2450.06,2447.39,2450.06,36927
2016/1/6,1422,2450.06,2452.01,2450.06,2452.01,40714
2016/1/6,1423,2452.01,2456.67,2452.01,2456.67,57373
2016/1/6,1424,2457.2,2462.66,2457.2,2462.66,77873
2016/1/6,1425,2463.29,2467.67,2463.29,2467.67,77639
2016/1/6,1426,2468.01,2471.66,2468.01,2471.56,76871
2016/1/6,1427,2471.58,2472.19,2470.58,2471.33,67279
2016/1/6,1428,2469.76,2470.66,2469.11,2469.17,53220
2016/1/6,1429,2469.01,2469.01,2466.82,2466.82,45816
2016/1/6,1430,2466.73,2466.73,2465.53,2465.81,35667
2016/1/6,1431,2465.58,2466.33,2465.44,2465.98,39789
2016/1/6,1432,2466.21,2466.87,2465.89,2466.2,41048
2016/1/6,1433,2465.85,2466.49,2465.68,2465.72,33948
2016/1/6,1434,2465.86,2465.91,2463.68,2463.68,37499
2016/1/6,1435,2463.48,2463.58,2461.01,2461.01,34439
2016/1/6,1436,2461.01,2461.33,2459.09,2459.09,36801
2016/1/6,1437,2459.09,2459.2,2457.6,2457.6,33714
2016/1/6,1438,2457.6,2457.6,2455.61,2455.61,40424
2016/1/6,1439,2455.6,2455.6,2453.52,2453.64,37052
2016/1/6,1440,2453.64,2453.64,2452.54,2453.6,36285
2016/1/6,1441,2453.6,2456.19,2453.6,2456.19,37167
2016/1/6,1442,2456.19,2459.16,2456.19,2459.16,38610
2016/1/6,1443,2459.16,2460.49,2459.14,2460.44,36549
2016/1/6,1444,2460.24,2461.1,2460.24,2460.56,41250
2016/1/6,1445,2460.51,2461.11,2460.5,2460.56,36069
2016/1/6,1446,2460.23,2460.57,2459.1,2459.1,44373
2016/1/6,1447,2459.12,2459.23,2458.35,2458.37,39710
2016/1/6,1448,2458.49,2459.49,2458.22,2459.49,48314
2016/1/6,1449,2459.76,2460.92,2459.76,2460.92,49407
2016/1/6,1450,2461.05,2462.36,2461.05,2461.98,47275
2016/1/6,1451,2462.16,2464.01,2462.16,2464.01,52120
2016/1/6,1452,2464.01,2465.19,2464.01,2465.19,53102
2016/1/6,1453,2465.17,2465.64,2465.12,2465.48,62300
2016/1/6,1454,2465.75,2466.6,2465.46,2466.6,68532
2016/1/6,1455,2466.71,2467.34,2466.65,2466.99,63912
2016/1/6,1456,2467.35,2467.35,2466.89,2467.15,72026
2016/1/6,1457,2467.28,2467.97,2467.03,2467.97,78774
2016/1/6,1458,2468.1,2468.24,2468.1,2468.24,5582
2016/1/6,1459,2468.24,2468.24,2468.24,2468.24,0
2016/1/6,1500,2468.35,2468.36,2468.35,2468.36,125387
2016/1/7,931,2415.32,2415.32,2396.66,2397.19,213658
2016/1/7,932,2398.13,2402.23,2395.91,2401.56,98836
2016/1/7,933,2401.59,2405.36,2401.59,2404.16,85707
2016/1/7,934,2403.8,2406.16,2403.46,2405.37,80961
2016/1/7,935,2405.37,2405.4,2396.23,2396.23,109858
2016/1/7,936,2395.11,2395.11,2379.29,2379.29,145613
2016/1/7,937,2377.2,2377.2,2360.91,2360.91,148508
2016/1/7,938,2360.09,2360.09,2344.99,2344.99,151955
2016/1/7,939,2343.06,2343.06,2332.43,2332.43,168266
2016/1/7,940,2332.43,2333.21,2325.61,2325.61,155706
2016/1/7,941,2325.88,2325.88,2315.83,2315.83,159925
2016/1/7,942,2315.59,2315.89,2302.27,2302.27,189985
2016/1/7,943,2301.88,2302.36,2286.63,2286.7,196420
2016/1/7,944,2286.7,2286.7,2286.7,2286.7,0
2016/1/7,945,2286.7,2286.7,2286.7,2286.7,0
2016/1/7,946,2286.7,2286.7,2286.7,2286.7,0
2016/1/7,947,2286.7,2286.7,2286.7,2286.7,0
2016/1/7,948,2286.7,2286.7,2286.7,2286.7,0
2016/1/7,949,2286.7,2286.7,2286.7,2286.7,0
2016/1/7,950,2286.7,2286.7,2286.7,2286.7,0
2016/1/7,951,2286.7,2286.7,2286.7,2286.7,0
2016/1/7,952,2286.7,2286.7,2286.7,2286.7,0
2016/1/7,953,2286.7,2286.7,2286.7,2286.7,0
2016/1/7,954,2286.7,2286.7,2286.7,2286.7,0
2016/1/7,955,2286.7,2286.7,2286.7,2286.7,0
2016/1/7,956,2286.7,2286.7,2286.7,2286.7,0
2016/1/7,957,2286.7,2286.7,2286.7,2286.7,0
2016/1/7,958,2265.74,2265.74,2259.87,2259.87,174578
2016/1/7,959,2259.31,2259.31,2254.74,2254.74,188495
2016/1/7,1000,2254.49,2254.52,2254.49,2254.52,6066
2016/1/7,1001,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1002,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1003,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1004,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1005,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1006,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1007,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1008,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1009,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1010,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1011,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1012,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1013,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1014,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1015,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1016,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1017,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1018,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1019,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1020,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1021,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1022,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1023,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1024,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1025,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1026,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1027,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1028,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1029,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1030,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1031,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1032,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1033,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1034,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1035,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1036,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1037,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1038,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1039,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1040,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1041,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1042,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1043,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1044,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1045,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1046,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1047,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1048,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1049,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1050,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1051,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1052,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1053,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1054,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1055,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1056,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1057,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1058,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1059,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1100,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1101,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1102,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1103,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1104,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1105,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1106,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1107,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1108,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1109,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1110,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1111,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1112,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1113,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1114,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1115,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1116,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1117,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1118,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1119,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1120,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1121,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1122,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1123,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1124,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1125,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1126,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1127,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1128,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1129,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1300,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1301,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1302,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1303,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1304,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1305,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1306,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1307,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1308,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1309,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1310,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1311,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1312,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1313,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1314,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1315,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1316,2254.52,2254.52,2254.52,2254.52,0
2016/1/7,1317,2254.52,2254.52,2254.52,2254.52,0
